q_Value,Difference,stat,gene_name
0.973742692,0.015569687,0.050258415,PSMD14
0.641810693,-0.150218646,-0.491766382,ZNF593
0.130970288,-0.433693568,-1.390993631,BIN1
0.138511091,0.522017797,1.355932525,KPNA3
0.029745048,-0.374662399,-2.587013465,STK25
0.845721275,0.087784449,0.238824161,USP9Y
0.039235443,0.372348468,2.295684607,BCL9
0.008351648,1.168020248,4.998106972,LAD1
0.161739715,0.307653109,1.268491589,KRIT1
0.244567844,0.679301898,1.032527933,VWA5A
0.223943901,-0.384032567,-1.078993068,PES1
0.042923323,0.806672732,2.213521649,EBAG9
0.03369714,-0.492643674,-2.452058044,SDCBP
0.430613791,0.092011452,0.734460689,PITPNM1
0.938929696,-0.020053228,-0.100353114,MPHOSPH10
0.97414859,-0.027783712,-0.049455597,NOP56
0.015674419,-0.461833954,-3.579561938,DDX3X
0.016540938,0.855944951,3.505399069,RNASET2
0.009737313,1.922828039,4.338819113,PODXL
0.003431818,1.358394623,6.96859875,CCN1
0.834829047,0.063831011,0.255082842,PEX12
0.112947927,0.450583776,1.485945731,PIR
0.134177318,-0.521888415,-1.376786465,PEX7
0.043599057,0.540970484,2.193514,KPNA4
0.030723829,0.613007228,2.558571809,TRIM38
0.485465544,0.160326004,0.671612104,NFIB
0.066498435,-1.268783569,-1.851840325,E2F3
0.441362528,0.271256129,0.721593422,PPP6C
0.040276033,0.827023506,2.264520797,NME4
0.019967599,1.183668772,3.15442825,CES2
0.259313664,-0.172884305,-1.002945357,PIK3C2B
0.03102729,-0.383182526,-2.522786605,MAN2B1
0.005033708,-1.616357485,-5.501426647,WNT7A
0.780612537,-0.093947093,-0.325036802,FBP2
0.004446281,-2.425187747,-6.259008514,UBE2C
0.012693587,-1.724739393,-3.905406583,ACACB
0.652696315,-0.15707461,-0.479394389,PDXK
0.01808254,-1.094229062,-3.28243481,SCD
1,0,NaN,DLGAP1
0.08907909,-0.737563451,-1.64468338,SH2B2
0.074696616,0.486716906,1.757421328,PLPP1
0.021483737,-0.928287824,-3.036825009,PLPP3
0.112336883,-0.309368134,-1.490500322,ARID1A
0.37596965,-0.745246887,-0.807930621,BHLHE40
0.060082596,-0.81526502,-1.924265921,SOCS2
0.018631333,-0.844486237,-3.260950422,CDK2AP1
0.391850427,0.867167473,0.785388177,SDHD
0.901664516,-0.060921351,-0.1557976,C2CD2L
0.341001276,-0.601425807,-0.854541117,NEMP1
0.19972549,-0.854464849,-1.143443955,FCHO1
0.557163745,-0.165839513,-0.590388232,TXNDC9
0.008354545,-1.040342331,-5.0566971,DPYSL4
0.978637061,0.011605263,0.039470237,SOCS6
0.112584682,0.358743032,1.488867202,TRAFD1
0.305129091,0.299001376,0.916833637,COX7A2L
0.65850589,0.599973043,0.473238973,GAPDHS
0.238204451,-1.134082476,-1.046962634,HSPB6
0.351103939,0.234172821,0.840985596,NDUFAB1
0.226767365,-0.285392125,-1.072421205,UBFD1
0.003728395,-1.582552274,-7.071561817,CIT
0.115484733,0.378813426,1.470937741,COPE
0.130840672,-0.285851796,-1.391469645,RFXANK
0.874779081,0.050519307,0.19567156,CDC42EP2
0.68330195,0.055050532,0.441462196,AP3D1
0.72942864,0.158525467,0.386183665,CCS
0.05980459,0.999134064,1.926482319,CXCL11
0.10160696,-0.385552724,-1.5622691,ZNF195
0.435023613,0.167852084,0.729315482,ABLIM1
0.016525735,-0.616829236,-3.505325284,DVL1
0.164459302,-0.277152379,-1.255734088,DVL2
0.040757774,-0.542216619,-2.254218685,CHD1
0.690048925,-0.195782344,-0.432318487,CHD2
0.030084592,0.954506556,2.571895129,GOSR2
0.830642565,-0.04473877,-0.260987167,TOR1A
0.003775,-1.104956945,-7.078256788,TOR1B
0.722287655,0.108810425,0.394670665,STX16
0.718289598,-0.413006783,-0.398298141,STX16
0.288680447,0.268569946,0.947632285,ADAM10
0.114015362,0.668100357,1.479786259,ABCD4
0.874053793,0.066603343,0.197414578,EI24
0.037513371,-0.806264559,-2.345223615,ENC1
0.128528994,-1.140434901,-1.403494251,TP53I11
0.036061455,1.309073766,2.388042251,PTGES
0.625707122,-0.132171949,-0.510546917,KMT2D
0.091696581,0.228996277,1.624132797,ITGB1BP1
